epsilon,chebyshev_error,function_error,error_ratio,chebyshev_desired_error,chebyshev_non_desired_error,func_desired_error,func_non_desired_error
0.04770490319760745,0.0016133301611839866,0.0016133119642785488,0.9999887209042045,0.014519766167326406,2.566041618374523e-08,0.014519796808992836,1.3586892627309066e-09
0.05403936200857574,0.002062498152775586,0.0020624795556790643,0.9999909832178533,0.018562277728604477,2.5705796974315023e-08,0.01856230368599347,1.5393897627481936e-09
0.061214937051593456,0.002633962435396609,0.0026339441335467735,0.9999930515904139,0.023705462350152747,2.494605209128906e-08,0.02370548286597828,1.7919928350713142e-09
0.06934331529739157,0.0033592795677420415,0.0033592610633687513,0.999994491564957,0.03023331795092017,2.476984477489377e-08,0.03023333235018922,2.1525161931071626e-09
0.07855101398504648,0.004277051104412717,0.004277032854218762,0.9999957329960504,0.038493266411016795,2.4191087206456736e-08,0.038493274247596534,2.6800465410712195e-09
0.08898134984773462,0.005433810220628371,0.005433791577739653,0.9999965690946203,0.048904095122953434,2.4607837738642282e-08,0.04890409639897421,3.4750853343704323e-09
0.1007966698206112,0.006884542972259744,0.006884523958732041,0.9999972382294977,0.06196068248826436,2.5532759166289257e-08,0.06196067790521221,4.715422019803234e-09
0.11418087795151581,0.008692477607812095,0.008692457962974895,0.9999977400186592,0.07823207663409784,2.7729526375071028e-08,0.07823206783283045,6.729242950989044e-09
0.1293422978455688,0.010927565684634963,0.01092754619309799,0.999998216296517,0.09834784489941771,3.0782787121055805e-08,0.09834783453057344,1.0150913559398885e-08
0.1465169151972677,0.01366290390579802,0.013662884589706386,0.9999985862381989,0.12296583975930268,3.692410993520066e-08,0.12296583115407204,1.6269160678764538e-08
0.16597205087971004,0.016968190890646898,0.016968171704686022,0.9999988692983831,0.1527133263705711,4.895565637284764e-08,0.15271332257504927,2.784589061508568e-08
0.18801052176213684,0.02089942415283213,0.020899404818493558,0.9999990748865409,0.18809423201172726,7.317047023422343e-08,0.18809423418207843,5.1148045449343726e-08
0.21297535401842865,0.0254846106799531,0.02548459193114032,0.9999992643084481,0.22936051121302836,1.231133186824348e-07,0.2293605171391258,1.0128014213172224e-07
0.24125512228863855,0.03070668458138922,0.03070666647082984,0.9999994102079197,0.2763582576263533,2.3795076870768273e-07,0.2763582621771475,2.1700754013506216e-07
0.2732899977969731,0.03648723538135609,0.036487217419098834,0.9999995077112017,0.32838092240778904,5.245030519647278e-07,0.3283809215451148,5.044033468427762e-07
0.30957859956446093,0.04267769191920831,0.04267767329694448,0.9999995636534453,0.38408888202443214,1.2931560553297765e-06,0.38408887807122527,1.2727001593780665e-06
0.3506857553546164,0.049066577435318746,0.0490665586610987,0.999999617372537,0.44157119703683,3.4999851298529763e-06,0.44157119671761685,3.4789040339303424e-06
0.3972512931502898,0.05540954074233337,0.05540952251182946,0.9999996709861936,0.49860376006745194,1.026332669354717e-05,0.4986037627849193,1.0242477693230728e-05
0.45,0.06148131712227855,0.061481298878822525,0.9999997032682956,0.5530746960769701,3.214475294208099e-05,0.5530746945663892,3.212441787669198e-05
