epsilon,chebyshev_error,function_error,error_ratio,chebyshev_desired_error,chebyshev_non_desired_error,func_desired_error,func_non_desired_error
0.037176511137715154,0.0009848864987851713,0.0009848864987844841,0.9999999999993023,0.008863969447778714,1.1301609782240517e-09,0.008863969447779098,1.1301601571980235e-09
0.042112965521908755,0.0012609310918072687,0.0012609310918065824,0.9999999999994558,0.011348370008706041,1.227194922142837e-09,0.011348370008706626,1.2271940770752512e-09
0.04770490319760745,0.001613311964279214,0.0016133119642785488,0.9999999999995877,0.014519796808992038,1.3586901116558963e-09,0.014519796808992836,1.3586892627309066e-09
0.05403936200857574,0.002062479555679676,0.0020624795556790643,0.9999999999997033,0.018562303685992456,1.5393905786737665e-09,0.01856230368599347,1.5393897627481936e-09
0.061214937051593456,0.0026339441335473347,0.0026339441335467735,0.999999999999787,0.023705482865977057,1.7919936193217414e-09,0.02370548286597828,1.7919928350713142e-09
0.06934331529739157,0.0033592610633692522,0.0033592610633687513,0.9999999999998509,0.03023333235018784,2.1525169293195167e-09,0.03023333235018922,2.1525161931071626e-09
0.07855101398504648,0.004277032854219213,0.004277032854218762,0.9999999999998945,0.038493274247595057,2.6800472334017777e-09,0.038493274247596534,2.6800465410712195e-09
0.08898134984773462,0.005433791577740059,0.005433791577739653,0.9999999999999253,0.048904096398972696,3.4750859797283904e-09,0.04890409639897421,3.4750853343704323e-09
0.1007966698206112,0.006884523958732421,0.006884523958732041,0.9999999999999448,0.06196067790521075,4.7154226304778736e-09,0.06196067790521221,4.715422019803234e-09
0.11418087795151581,0.008692457962975287,0.008692457962974895,0.9999999999999549,0.07823206783282914,6.729243555868381e-09,0.07823206783283045,6.729242950989044e-09
0.1293422978455688,0.010927546193098409,0.01092754619309799,0.9999999999999617,0.09834783453057228,1.015091417592003e-08,0.09834783453057344,1.0150913559398885e-08
0.1465169151972677,0.013662884589706829,0.013662884589706386,0.9999999999999676,0.122965831154071,1.626916130924244e-08,0.12296583115407204,1.6269160678764538e-08
0.16597205087971004,0.01696817170468648,0.016968171704686022,0.999999999999973,0.15271332257504833,2.784589125195138e-08,0.15271332257504927,2.784589061508568e-08
0.18801052176213684,0.020899404818493995,0.020899404818493558,0.9999999999999791,0.18809423418207752,5.114804604892815e-08,0.18809423418207843,5.1148045449343726e-08
0.21297535401842865,0.02548459193114072,0.02548459193114032,0.9999999999999842,0.2293605171391248,1.0128014270748777e-07,0.2293605171391258,1.0128014213172224e-07
0.24125512228863855,0.030706666470830205,0.03070666647082984,0.9999999999999881,0.27635826217714643,2.1700754067875998e-07,0.2763582621771475,2.1700754013506216e-07
0.2732899977969731,0.0364872174190992,0.036487217419098834,0.9999999999999899,0.3283809215451138,5.044033473842531e-07,0.3283809215451148,5.044033468427762e-07
0.30957859956446093,0.042677673296944864,0.04267767329694448,0.999999999999991,0.38408887807122444,1.272700159926991e-06,0.38408887807122527,1.2727001593780665e-06
0.3506857553546164,0.04906655866109908,0.0490665586610987,0.9999999999999922,0.44157119671761613,3.4789040344676074e-06,0.44157119671761685,3.4789040339303424e-06
0.3972512931502898,0.05540952251182987,0.05540952251182946,0.9999999999999925,0.4986037627849187,1.0242477693779665e-05,0.4986037627849193,1.0242477693230728e-05
0.45,0.061481298878822935,0.061481298878822525,0.9999999999999933,0.5530746945663885,3.212441787724594e-05,0.5530746945663892,3.212441787669198e-05
