epsilon,chebyshev_error,function_error,error_ratio,chebyshev_desired_error,chebyshev_non_desired_error,func_desired_error,func_non_desired_error
0.001,0.02205268277435443,0.0,0.0,0.10237507319772973,0.012012383971432516,0.0,0.0
0.0011327842294266727,0.022014531967737807,0.0,0.0,0.102373662595149,0.01196964063931141,0.0,0.0
0.0012832001104377793,0.02197256590985291,0.0,0.0,0.10237185255846844,0.011922655078775974,0.0,0.0
0.0014535888483024812,0.0219288163243596,0.0,0.0,0.10236952998202155,0.011873727117151855,0.0,0.0
0.001646602523427531,0.02189724355909077,0.0,0.0,0.10236654973550506,0.011838580287038991,0.0,0.0
0.0018652453706728685,0.021879055858780045,0.0,0.0,0.10236272559880122,0.011818597141277394,0.0,0.0
0.002112920539909334,0.02187298739128654,0.0,0.0,0.10235781863224105,0.01181238348616723,0.0,0.0
0.002393483065640984,0.02187753312655138,0.0,0.0,0.10235152225777554,0.011818284485148363,0.0,0.0
0.0027112998701579096,0.021891581813830545,0.0,0.0,0.10234344312247069,0.011835099150250527,0.0,0.0
0.0030713177341614656,0.02191375244620208,0.0,0.0,0.1023330765546395,0.0118613369326474,0.0,0.0
0.003479140292816567,0.02194230615581982,0.0,0.0,0.10231977508909006,0.011895122539161043,0.0,0.0
0.003941115255665503,0.021975133931170125,0.0,0.0,0.10230270811159105,0.011934187158617509,0.0,0.0
0.004464433207970751,0.022009890014447468,0.0,0.0,0.10228081012882116,0.011976025000150754,0.0,0.0
0.005057239531317996,0.022043565003866603,0.0,0.0,0.1022527144776358,0.012017421319645453,0.0,0.0
0.005728761185510158,0.022072908725729527,0.0,0.0,0.1022166684078779,0.01205493876546098,0.0,0.0
0.006489450325097556,0.022094515293376867,0.0,0.0,0.10217042435892865,0.012085026660182893,0.0,0.0
0.007351146985918299,0.02210421624159333,0.0,0.0,0.10211110084482074,0.012103355666189908,0.0,0.0
0.008327263373845668,0.022097792645491776,0.0,0.0,0.10203500459908413,0.01210564115129273,0.0,0.0
0.00943299262417472,0.022070806047620517,0.0,0.0,0.10193740343265704,0.012087481374490951,0.0,0.0
0.010685545280963242,0.02201898644338016,0.0,0.0,0.1018122365451699,0.012044830180656442,0.0,0.0
0.01210441717709976,0.021938606288422164,0.0,0.0,0.10165174572456198,0.011974463858904685,0.0,0.0
0.013711692884619932,0.021848809217656574,0.0,0.0,0.10144600691714606,0.011899159505220384,0.0,0.0
0.015532389458439372,0.02178128760348193,0.0,0.0,0.1011823370504659,0.011856156422608934,0.0,0.0
0.01759484582383321,0.021726017788340986,0.0,0.0,0.10084454586126176,0.01183620177922589,0.0,0.0
0.019931163868432012,0.021669650812898924,0.0,0.0,0.1004119971578003,0.011826857519786247,0.0,0.0
0.022577708104278487,0.02159448040205597,0.0,0.0,0.09985843916418247,0.01181148555679016,0.0,0.0
0.025575671677125437,0.02148023829704983,0.0,0.0,0.09915056077832528,0.0117714479868904,0.0,0.0
0.028971717532842105,0.021303685566900633,0.0,0.0,0.0982462323149978,0.011685867223388489,0.0,0.0
0.032818704720607765,0.02104193275455652,0.0,0.0,0.09709240011347553,0.011535624334691647,0.0,0.0
0.037176511137715154,0.020697579268722358,0.0,0.0,0.0956226318793097,0.011331947692398942,0.0,0.0
0.042112965521908755,0.020320924804171102,0.0,0.0,0.09375436628791893,0.01114174461870262,0.0,0.0
0.04770490319760745,0.019906079051545542,0.0,0.0,0.09138602611607208,0.010971085668479732,0.0,0.0
0.05403936200857574,0.019421859082235697,0.0,0.0,0.08839433974165069,0.010800298999808822,0.0,0.0
0.061214937051593456,0.018799591098000088,0.0,0.0,0.08463252686524732,0.010570474127094187,0.0,0.0
0.06934331529739157,0.017986671789460357,0.0,0.0,0.07993050450770481,0.0102436926996798,0.0,0.0
0.07855101398504648,0.017090918902761702,0.0,0.0,0.07409903955056474,0.00996490382178632,0.0,0.0
0.08898134984773462,0.016078036647755617,0.0,0.0,0.06694089801612374,0.009720178976709605,0.0,0.0
0.1007966698206112,0.015032079262566809,0.0,0.0,0.06004583108695306,0.009405360284518525,0.0,0.0
0.11418087795151581,0.014351765160453563,0.0,0.0,0.05668216116981404,0.009060465659283501,0.0,0.0
0.1293422978455688,0.014168619751954221,0.0,0.0,0.05654893735953874,0.008871080051006154,0.0,0.0
0.1465169151972677,0.014405136576111211,0.0,0.0,0.059209817193399294,0.008804551498950198,0.0,0.0
0.16597205087971004,0.015059765588974462,0.0,0.0,0.06405388045330977,0.008935501230932551,0.0,0.0
0.18801052176213684,0.01602987480426496,0.0,0.0,0.06966592533369999,0.009325368488085576,0.0,0.0
0.21297535401842865,0.017096227616094816,0.0,0.0,0.07423880946996432,0.00995340488436113,0.0,0.0
0.24125512228863855,0.017606690759238066,0.0,0.0,0.07523521829965113,0.010403124816686433,0.0,0.0
0.2732899977969731,0.017281115639699474,0.0,0.0,0.07011334672152723,0.010677086754471,0.0,0.0
0.30957859956446093,0.01719657400595548,0.0,0.0,0.06706156349890048,0.010963450319337348,0.0,0.0
0.3506857553546164,0.018234808417001522,0.0,0.0,0.07424184551348487,0.011233928779941104,0.0,0.0
0.3972512931502898,0.020262538108617067,0.0,0.0,0.08462416824406681,0.012217334341685848,0.0,0.0
0.45,0.023075458238044175,0.0,0.0,0.08584556573132156,0.015229194801384505,0.0,0.0
