epsilon,chebyshev_error,function_error,error_ratio,chebyshev_desired_error,chebyshev_non_desired_error,func_desired_error,func_non_desired_error
0.001,0.008498302212760355,1.7092314113735292e-06,0.0002011262212830096,0.033999089041020294,0.005310703859227866,7.4558704937039645e-06,9.90901526082225e-07
0.0011327842294266727,0.00847015548408672,1.7162876062525432e-06,0.00020262763882871024,0.033998662317431906,0.005279092129918574,7.456332474052374e-06,9.987819977775643e-07
0.0012832001104377793,0.008439214290326803,1.724287894646052e-06,0.00020431853432403837,0.03399810714419454,0.005244352683593337,7.456888642739556e-06,1.007712801134364e-06
0.0014535888483024812,0.008407011346123294,1.7333596336363219e-06,0.00020618024197571972,0.03399738613701711,0.005208214497261567,7.457560809899044e-06,1.0178344866034817e-06
0.001646602523427531,0.008383938313044193,1.7436476448831368e-06,0.00020797477030219482,0.033996451192104434,0.005182374203161663,7.458376317806703e-06,1.0293065607676898e-06
0.0018652453706728685,0.008370898044172848,1.7553166851452996e-06,0.0002096927564859318,0.03399524043387566,0.005167855245459994,7.459369523015513e-06,1.0423100804115234e-06
0.002112920539909334,0.008367015783826752,1.7685542854110121e-06,0.00021137217032978314,0.033993674296797095,0.00516368346970546,7.460583687641742e-06,1.057050610132171e-06
0.002393483065640984,0.008371010904406001,1.7835740180519754e-06,0.0002130655470909981,0.03399165049639323,0.005168430955407599,7.462073394800561e-06,1.0737615959584027e-06
0.0027112998701579096,0.008382093844983228,1.8006192618167922e-06,0.000214817358898276,0.03398903757548811,0.005181225878670117,7.463907635849776e-06,1.092708215062669e-06
0.0030713177341614656,0.008399323270191557,1.8199675467987406e-06,0.0002166802596177768,0.0339856666234301,0.0052010303510367385,7.466173759339367e-06,1.1141917702311628e-06
0.003479140292816567,0.008421466536949787,1.8419355760750647e-06,0.00021871909933898572,0.03398132065317301,0.005226484772421884,7.468982526191925e-06,1.1385547073104565e-06
0.003941115255665503,0.00844701029820169,1.8668850378710575e-06,0.00022101133678841428,0.033975720976946684,0.005255921463358565,7.472474586296995e-06,1.1661863443178146e-06
0.004464433207970751,0.008474366912628812,1.8952293422672643e-06,0.00022364258732329896,0.033968509737463584,0.005287599059524465,7.476828783556733e-06,1.1975294121060806e-06
