epsilon,chebyshev_error,function_error,error_ratio,chebyshev_desired_error,chebyshev_non_desired_error,func_desired_error,func_non_desired_error
0.001,0.00849661622914125,4.544500542741854e-05,0.005348600454796774,0.03399152464106067,0.005309752677651319,7.444861619033361e-06,5.0195023403466674e-05
0.0011327842294266727,0.008468469249679245,4.546784449014727e-05,0.0053690747583300755,0.03399109949021605,0.005278140469612147,7.443861826437015e-06,5.022084232311106e-05
0.0012832001104377793,0.008437527792345738,4.549370040993608e-05,0.005391828214326777,0.03399054611457132,0.0052434005020675425,7.442762136297942e-06,5.0250067694140856e-05
0.0014535888483024812,0.008405336402977078,4.552296927844321e-05,0.00541596042037288,0.03398982716422354,0.00520727505782127,7.4415585937842586e-06,5.0283145614025584e-05
0.001646602523427531,0.008382277639168637,4.555609849798613e-05,0.0054348114509011215,0.033988894575613736,0.005181450522113,7.440249358020501e-06,5.0320579640481845e-05
0.0018652453706728685,0.008369237327826903,4.5593593226737815e-05,0.005447759627408765,0.03398768652038396,0.00516693117875727,7.438835731676996e-06,5.036293791362042e-05
0.002112920539909334,0.0083653543302344,4.563602357355366e-05,0.005455360499030401,0.033986123488602346,0.005162758185438404,7.43732354026575e-06,5.041086107771465e-05
0.002393483065640984,0.00836934845115935,4.568403261103453e-05,0.005458493319716689,0.03398410326148181,0.005167504099869042,7.435724968471402e-06,5.046507106635493e-05
0.0027112998701579096,0.008380430717434812,4.573834527540727e-05,0.005457755909878513,0.033981494459723705,0.0051802977496487,7.4340609927097675e-06,5.052638081074447e-05
0.0030713177341614656,0.0083976595053901,4.579977821902295e-05,0.005453874164536681,0.03397812826533831,0.005200100910396573,7.432364590331497e-06,5.0595704922609386e-05
0.003479140292816567,0.008419802728501607,4.5869250674551704e-05,0.00544778211005837,0.03397378780194074,0.005225554594321715,7.430684959578293e-06,5.0674071388923395e-05
0.003941115255665503,0.008445346765820217,4.5947796377624665e-05,0.005440605063558001,0.03396819451441407,0.005254990797245986,7.429093054024738e-06,5.076263429307466e-05
0.004464433207970751,0.00847270460210692,4.603657657457381e-05,0.00543351606559325,0.03396099070508629,0.005286668839234497,7.4276888261705865e-06,5.086268754312422e-05
0.005057239531317996,0.008499598267281836,4.613689411109791e-05,0.005428126443186879,0.033951717149727584,0.0053180834069761155,7.426610693778646e-06,5.097567953826282e-05
0.005728761185510158,0.008523731610678821,4.6250208552204904e-05,0.005426051718271029,0.03393978441981767,0.005346725009536465,7.426047898739041e-06,5.1103228633888143e-05
0.006489450325097556,0.008542727165445033,4.637815221843644e-05,0.005428963294770093,0.033924436161904784,0.005370013540887564,7.426256634487449e-06,5.1247139166430054e-05
0.007351146985918299,0.008553726439695479,4.6522546931260894e-05,0.005438863080231631,0.033904702111610015,0.0053848544807061595,7.427581092179969e-06,5.140941766114602e-05
0.008327263373845668,0.00855399039349422,4.6685421132516464e-05,0.005457735978757153,0.03387933802693478,0.0053883219393141505,7.430480943026751e-06,5.159228865620267e-05
0.00943299262417472,0.008540519019360763,4.6869026866968504e-05,0.005487842923915944,0.03384674898843998,0.005377240273225863,7.435567270509713e-06,5.179820931652588e-05
0.010685545280963242,0.008510566328617927,4.707888174540043e-05,0.00553181538425843,0.033804891607040144,0.0053487756688151535,7.4708824514502445e-06,5.2029881657144216e-05
0.01210441717709976,0.008461887742264428,4.7327035095339655e-05,0.005592964186815694,0.03375114958061529,0.005300730012470569,7.6212301302572174e-06,5.229026071597495e-05
0.013711692884619932,0.008409162345765603,4.761714397991786e-05,0.005662531179921299,0.03368217573488995,0.00525003567212506,7.89384488077528e-06,5.2582556367310694e-05
0.015532389458439372,0.008377163254457592,4.7952363580371936e-05,0.0057241768035087405,0.033593692180803894,0.005225097138664305,8.289467483728785e-06,5.2910225592452345e-05
0.01759484582383321,0.00835946456432966,4.833670885027654e-05,0.005782273311682209,0.03348023857340033,0.005219367813195826,8.814772877297827e-06,5.3276950846898874e-05
0.019931163868432012,0.008347664893618635,4.8774315761977916e-05,0.005842869399233239,0.03333485680305346,0.005224265904939282,9.47605318999305e-06,5.368659858347604e-05
0.022577708104278487,0.008329925779376959,4.927013258095404e-05,0.00591483452384845,0.033148699074101534,0.0052275791175363856,1.0285994227480755e-05,5.4143149875138206e-05
0.025575671677125437,0.00829371149018512,4.98287831107659e-05,0.006008019831619884,0.032910545769622504,0.005216607205255447,1.1254309941202079e-05,5.465059225696138e-05
0.028971717532842105,0.008224854283480656,5.045499459877361e-05,0.006134454527676044,0.03260622073351383,0.005177183477226509,1.2392886177428675e-05,5.521275815144173e-05
0.032818704720607765,0.008110307605449112,5.1153746486896436e-05,0.006307251090270302,0.03221789629280006,0.005096859019530242,1.3718996194311795e-05,5.583309027346951e-05
0.037176511137715154,0.00795725564644447,5.192945961336324e-05,0.006526051432891541,0.03172329128558049,0.0049865011915524666,1.5250673431950534e-05,5.6514307886039825e-05
0.042112965521908755,0.007808861539804838,5.278547126042185e-05,0.006759688463081788,0.031094787087187995,0.004898120846381946,1.7005727030531448e-05,5.7257939289158135e-05
0.04770490319760745,0.0076645125752690816,5.372382734273834e-05,0.007009425167633994,0.03029852628777751,0.004835260861205529,1.9005045849214465e-05,5.806367502942882e-05
0.05403936200857574,0.007506550302945577,5.474459797678584e-05,0.007292910294000696,0.029293627147523035,0.004783165697373396,2.1273521014000685e-05,5.892848259713397e-05
0.061214937051593456,0.007294405525754794,5.5844180649600885e-05,0.007655754873022688,0.028031760021473003,0.004702236213790016,2.3834373333955638e-05,5.9845406564056544e-05
