epsilon,chebyshev_error,function_error,error_ratio,chebyshev_desired_error,chebyshev_non_desired_error,func_desired_error,func_non_desired_error
0.001,4.5706531802848814e-05,4.544500542741854e-05,0.9942781400138093,3.456513940862249e-06,5.098778403559714e-05,7.444861619033361e-06,5.0195023403466674e-05
0.0011327842294266727,4.573750391568931e-05,4.546784449014727e-05,0.9941041945349899,3.4570777649807093e-06,5.102255718452789e-05,7.443861826437015e-06,5.022084232311106e-05
0.0012832001104377793,4.5784843841303366e-05,4.549370040993608e-05,0.9936410522142124,3.4578645040420517e-06,5.1075716258461025e-05,7.442762136297942e-06,5.0250067694140856e-05
0.0014535888483024812,4.582171551008316e-05,4.552296927844321e-05,0.9934802477752233,3.4589455419488768e-06,5.1117061756099954e-05,7.4415585937842586e-06,5.0283145614025584e-05
0.001646602523427531,4.5819342016970486e-05,4.555609849798613e-05,0.9942547512164872,3.460413497519288e-06,5.1114208081901894e-05,7.440249358020501e-06,5.0320579640481845e-05
0.0018652453706728685,4.5751920373409155e-05,4.5593593226737815e-05,0.996539442598712,3.4623883306553307e-06,5.103811187875339e-05,7.438835731676996e-06,5.036293791362042e-05
0.002112920539909334,4.5677227968869845e-05,4.563602357355366e-05,0.999097922594071,3.4650251655624074e-06,5.095375331928327e-05,7.43732354026575e-06,5.041086107771465e-05
0.002393483065640984,4.570442884946648e-05,4.568403261103453e-05,0.9995537360613536,3.468524301291276e-06,5.0983916917988384e-05,7.435724968471402e-06,5.046507106635493e-05
0.0027112998701579096,4.580410045777966e-05,4.573834527540727e-05,0.9985644258545586,3.4731440023864744e-06,5.1095470014703825e-05,7.4340609927097675e-06,5.052638081074447e-05
0.0030713177341614656,4.592442848947729e-05,4.579977821902295e-05,0.9972857523859464,3.4792168129312963e-06,5.123007994904553e-05,7.432364590331497e-06,5.0595704922609386e-05
0.003479140292816567,4.5999257900293695e-05,4.5869250674551704e-05,0.997173710366724,3.4871703199656932e-06,5.13132688478347e-05,7.430684959578293e-06,5.0674071388923395e-05
0.003941115255665503,4.597657922869142e-05,4.5947796377624665e-05,0.999373967103477,3.497553509212237e-06,5.128645744362632e-05,7.429093054024738e-06,5.076263429307466e-05
0.004464433207970751,4.5865657511630824e-05,4.603657657457381e-05,1.0037265150488608,3.5110701073294838e-06,5.1159980937168505e-05,7.4276888261705865e-06,5.086268754312422e-05
0.005057239531317996,4.579667761135428e-05,4.613689411109791e-05,1.0074288467523957,3.5286205827002924e-06,5.108018473993602e-05,7.426610693778646e-06,5.097567953826282e-05
0.005728761185510158,4.573105285797001e-05,4.6250208552204904e-05,1.011352366975833,3.5513547630379394e-06,5.1003515119836515e-05,7.426047898739041e-06,5.1103228633888143e-05
