epsilon,chebyshev_error,function_error,error_ratio,chebyshev_desired_error,chebyshev_non_desired_error,func_desired_error,func_non_desired_error
0.001,0.00047292972771822886,0.0004718649832638317,0.9977486201606858,0.00023390546774514575,0.0005028077602148643,0.00022967210186952407,0.0005021390934381202
0.0011327842294266727,0.00047555593201031925,0.00047449187197701263,0.9977624923554028,0.0002551239247931967,0.0005031099329124596,0.000251250726124146,0.000502397015208621
0.0012832001104377793,0.00047865689420256745,0.0004775829112650058,0.9977562572469557,0.0002803036540134952,0.0005034510492262014,0.00027673448810234375,0.0005026889641603386
0.0014535888483024812,0.00048227301335921626,0.00048119038503248825,0.9977551546598324,0.0003098613946838497,0.0005038244656936371,0.00030655829893555157,0.0005030193957946055
0.001646602523427531,0.0004864551509105338,0.0004853707932668765,0.9977708990404817,0.00034429900866480266,0.0005042246686912501,0.0003411904246639548,0.0005033933393422417
0.0018652453706728685,0.0004912530581620407,0.0004901845259307676,0.9978248843167087,0.0003840910028426918,0.0005046483150769594,0.00038112898275555136,0.0005038164688276699
0.002112920539909334,0.0004967356148160592,0.0004957055469265061,0.9979263256774239,0.000429848568469676,0.000505096495609357,0.0004269884655658606,0.0005042951820965866
0.002393483065640984,0.0005029947948672299,0.0005020263694662026,0.9980746810684533,0.0004823259590802313,0.0005055783993406048,0.0004795438176985904,0.0005048366884371541
0.0027112998701579096,0.0005101406486512876,0.0005092468636128242,0.99824796349629,0.0005423686552748979,0.0005061121478233364,0.0005396289294547162,0.0005054491053825877
0.0030713177341614656,0.00051829747888568,0.0005174698972608477,0.9984032690519514,0.000610873034294003,0.0005067255344596395,0.0006080965537662271,0.0005061415651976751
0.003479140292816567,0.0005276060986781248,0.0005268203501926276,0.9985107289558142,0.0006888384838979194,0.0005074520505256504,0.0006859885004873041,0.000506924331405793
0.003941115255665503,0.000538224481064968,0.0005374375789007467,0.9985379666070477,0.0007774317737905423,0.0005083235694742713,0.0007744668062417664,0.0005078089254831193
0.004464433207970751,0.0005503171213242491,0.0005494796138400793,0.9984781366021206,0.0008779810273801111,0.0005093591330672663,0.0008748504165477076,0.0005088082635016257
0.005057239531317996,0.0005640492682514267,0.0005631264296618338,0.9983639042872023,0.0009919846777519206,0.0005105573420638649,0.0009886434509554613,0.0005099368020001304
0.005728761185510158,0.0005795842122116794,0.0005785729717761377,0.9982552312257044,0.0011210723968910691,0.0005118981891267556,0.0011174712128097792,0.0005112106916469326
